tweet_id,arg_id,message
2393,2393-0,Giving away two goldfishes and a sucker fish .
2393,2393-1,Must give it away before
2393,2393-2,ANONYMIZED_DATE ANONYMIZED_DATE or down the toilet they go .
2393,2393-3,I know so
2393,2393-4,sad an inhumane but I dont want them in the new house !!
2393,2393-5,Please dont report me to
2393,2393-6,"PETA , I already have one living with me"
2394,2394-0,Please all take a moment and
2394,2394-1,remember ANONYMIZED_NAME ANONYMIZED_NAME in
2394,2394-2,"your prayers , we want her to"
2394,2394-3,pull through this !
2394,2394-4,She needs us all
2395,2395-0,WAHOO !!
2395,2395-1,"I feel good ,"
2395,2395-2,der ner ner ner ner ner .
2395,2395-3,I knew that
2395,2395-4,I would der ner ner ner ner .
2395,2395-5,So good ber ber .
2395,2395-6,"So good , ber ber ."
2395,2395-7,I got you .
2395,2395-8,"I love that song ,"
2395,2395-9,but I hated the fact that
2395,2395-10,they used it for a laxative commercial .
2395,2395-11,>.<
2395,2395-12,I guess it would be appropriate .
2395,2395-13,-Shudders .
2395,2395-14,"- But I digress ,"
2395,2395-15,I feel great being in
2395,2395-16,"college , and I know that"
2395,2395-17,"the people who read these are going ,"
2395,2395-18,Shut up already !
2395,2395-19,""""
2395,2395-20,^_^
2395,2395-21,""""
2396,2396-0,Seriously ? The next assclown who pisses me off may not live to
2396,2396-1,piss off any other !
2397,2397-0,I just saw ANONYMIZED_NAME no ANONYMIZED_NAME ......
2397,2397-1,WHY DOES EVERY YAOI I WATCH SOME ONE DIES !
2397,2397-2,x
2397,2397-3,(
2398,2398-0,Note to obama : I have never been able to
2398,2398-1,survive being broke by
2398,2398-2,spending more money ....
2398,2398-3,just saying .
2399,2399-0,Let's see how many people on
2399,2399-1,fb aren't ashamed to
2399,2399-2,show their love for
2399,2399-3,God and admit that
2399,2399-4,Jesus is their Savior ...
2399,2399-5,We need to
2399,2399-6,get God back in America ...
2399,2399-7,"If you're not ashamed ,"
2399,2399-8,copy and paste this in your status
2400,2400-0,India got freedom from
2400,2400-1,England some 63 years ago but English is still
2400,2400-2,F*king with me ..
2401,2401-0,everything's not right ...
2402,2402-0,Wants to
2402,2402-1,be in love again ...
2403,2403-0,up with a fussy gassy lil baby boy !
2403,2403-1,Hopes my sweet lil mand tummy starts feelin better ..
2403,2403-2,Breaks my heart to
2403,2403-3,c him in pain .
2404,2404-0,mis hil in town avin a road rage moment funi shtuff
2404,2404-1,:D
2404,2404-2,:D
2405,2405-0,"Thank god I might actually get some work ,"
2405,2405-1,even though it is work study
2406,2406-0,After breaking down half way to
2406,2406-1,ANONYMIZED_NAME ANONYMIZED_NAME and getting to
2406,2406-2,get picked up by my totally amazing girl
2406,2406-3,:)
2406,2406-4,and then getting my truck towed back home ...
2406,2406-5,we are in
2406,2406-6,north Carolina and will be in ANONYMIZED_LOCATION ANONYMIZED_LOCATION tomorrow !!!
2406,2406-7,Can't wait to
2406,2406-8,start working for this mission !!!!
2406,2406-9,:D
2407,2407-0,reaaally tired
2407,2407-1,:P
2407,2407-2,ccd tomorrow
2407,2407-3,:\\
2408,2408-0,What do you think are the 10 Best Rock Bands EVER ? If
2408,2408-1,your're not into
2408,2408-2,rock what do you feel are the best hip/hop artist/groups of
2408,2408-3,all time ? Remeber music is the theme song to
2408,2408-4,your life so play it loud .
2409,2409-0,BILLY MAYS IS DEAD !
2410,2410-0,Spectrum ???...
2410,2410-1,and people's tantrum ????
2410,2410-2,watever ...
2410,2410-3,i m njoying fullest
2410,2410-4,;P
2411,2411-0,Today was a good day .
2411,2411-1,I spent all day with
2411,2411-2,ANONYMIZED_NAME and we had an awsome day we went to
2411,2411-3,waffle house then
2411,2411-4,we got my lap top .
2411,2411-5,then for dinner we kept in
2411,2411-6,"simple by making dinner ,"
2411,2411-7,I had a great roast beef sandwhich
2412,2412-0,I just don't get it !
2412,2412-1,sometimes life sux !
2413,2413-0,You can blow out a candle But
2413,2413-1,you can't blow out a fire ....
2413,2413-2,"We're gonna miss you ANONYMIZED_NAME ,"
2413,2413-3,but no one will be able to
2413,2413-4,blow out the fire that
2413,2413-5,you started in all of us .
2414,2414-0,ANONYMIZED_NAME is fucking going to
2414,2414-1,die !
2415,2415-0,They shouldve never gave you niggas money !
2415,2415-1,Don't know how to
2415,2415-2,appreciate shit !
2415,2415-3,haha
2416,2416-0,"Getting over it , finally"
2417,2417-0,Anyone want a ticket for
2417,2417-1,two to the 2009 Champions Evening at the ANONYMIZED_NAME ANONYMIZED_NAME off of ANONYMIZED_LOCATION ANONYMIZED_LOCATION Street ? The event starts in 1 hour--it's from 6 to 8 --
2417,2417-2,"and includes complimentary appetizers , beer , wine and soft drinks as well"
2417,2417-3,as a VIP meet and
2417,2417-4,greet with
2418,2418-0,Join me on
2418,2418-1,xbox live just contact ANONYMIZED_NAME ANONYMIZED_NAME
2419,2419-0,Thanks for the advice ANONYMIZED_NAME
2420,2420-0,If only we had more time and
2420,2420-1,more sleep it would to good !!
2421,2421-0,I just have to
2421,2421-1,know something ....
2421,2421-2,what is it about
2421,2421-3,the driving psychology behind wealthy business owners that pushes them into
2421,2421-4,doing anything but
2421,2421-5,the right thing ? Here's a hint about
2421,2421-6,"what it absolutely isn't: It's not a solid ,"
2421,2421-7,"numbers based , business decision ..."
2422,2422-0,im sick and
2422,2422-1,my mom was like
2422,2422-2,"why are you sick ,"
2422,2422-3,"are you not telling me something ,"
2422,2422-4,and I was like
2422,2422-5,"what , and she was like"
2422,2422-6,"hanky panky , your sick cuz u been doing hanky panking ."
2422,2422-7,"lol wth right , i got a cold not STD or HIV ."
2423,2423-0,World Heart Day is observed Today .
2424,2424-0,is so
2424,2424-1,"glad , im missing thursday and friday at school"
2425,2425-0,I AM A NOOB
2426,2426-0,o .
2426,2426-1,m .
2426,2426-2,g i cant belive that
2426,2426-3,every one is dyeing it is so sad
2426,2426-4,:(
2427,2427-0,can't stop thinking about
2427,2427-1,the life changing events that
2427,2427-2,might be happening
2428,2428-0,ANONYMIZED_NAME wanna eat so
2428,2428-1,i gave the girl a sausage ...
2428,2428-2,I neva been a terrorist dont take no girl for hostige Gucci !!!
2429,2429-0,has finished watching Battlestar Galactica
2430,2430-0,I stared at a guy today .
2430,2430-1,me used to
2430,2430-2,"like him ,"
2430,2430-3,but I realized that there is gulf difference in
2430,2430-4,liking and
2430,2430-5,being deeply interested .
2431,2431-0,Given a shout out to all the ANONYMIZED_NAME ANONYMIZED_NAME'S .....
2431,2431-1,to all the ANONYMIZED_NAME's meow meow ....
2431,2431-2,WE ARE LIONS HEAR US RRRRROOOOOAAAAARRRRR ................
2432,2432-0,Does this mean I get a green card ?
2433,2433-0,friday the 13th is the lamest film ever made
2434,2434-0,is decidely not in Kansas anymore .
2435,2435-0,ANONYMIZED_NAME ANONYMIZED_NAME Facebook is at it again ...
2435,2435-1,violating your personal information : As
2435,2435-2,"of today , there is a new privacy setting called Instant Personalization "" that shares data with"
2435,2435-3,non-facebook websites and it is automatically set to
2435,2435-4,Allow .
2435,2435-5,Go to
2435,2435-6,Account > Privacy Settings > Applications and
2435,2435-7,"Websites and uncheck "" Allow "" ."
2435,2435-8,Please copy &
2435,2435-9,repost as
2435,2435-10,I did
2436,2436-0,EVERYONE THAT WANTS TO
2436,2436-1,HAVE A GREAT TIME ON
2436,2436-2,"FRIDAY NIGHT , SHOULD COME DOWN TO"
2436,2436-3,THE BEACH AND SEE ME AND MY BAND PLAYU TOGETHER FOR THE FOURTH OF JULY BASH .
2436,2436-4,WE ARE PLAYING A MARGARITS IN SUR CITY .
2436,2436-5,ROCK-REGGUE-GANGSTA GRASS ALL PUT TOGETHER .
2436,2436-6,i WILL SEE YOU UP THERE !!!!!!!!!!!!!
2437,2437-0,A Very Merry Christmas To Everyone !!
2438,2438-0,& we know that
2438,2438-1,"the stars , they lead us to"
2438,2438-2,our hearts & that's all that we'll ever need
2439,2439-0,whats on my mind ???
2439,2439-1,Well remembering to
2439,2439-2,take life slow cuz
2439,2439-3,the faster you take it the quicker it go ...
2440,2440-0,When your COMMITMENT is deeper than
2440,2440-1,"da sea , and your AMBITION is taller than"
2440,2440-2,"da the sky , then your future will b BRIGHTER than the SUN ..........!!!!!!!!!!!!!"
2441,2441-0,Those who yearn to
2441,2441-1,be free are my brothers and sisters
2442,2442-0,Could some of
2442,2442-1,you guys that took pictures at
2442,2442-2,the ceremony possibly send me some ? Thanks everybody .
2443,2443-0,Really wants a cup of tea .
2444,2444-0,I am going outside to
2444,2444-1,play in
2444,2444-2,"the snow , before going to"
2444,2444-3,the school of hell if it's open .
2444,2444-4,<3
2445,2445-0,If You Do What You've Always Done
2446,2446-0,happi birthday to me !!!
2446,2446-1,"AND ANONYMIZED_NAME ANONYMIZED_NAME , ANONYMIZED_NAME , AND ANONYMIZED_NAME 2 ......."
2446,2446-2,ITS COLD BUT LOVELY OUT HERE
2447,2447-0,Bout time to win the lotto I think .
2448,2448-0,Yay !
2448,2448-1,Just got tickets for ANONYMIZED_NAME ANONYMIZED_NAME & ANONYMIZED_NAME ANONYMIZED_NAME on ANONYMIZED_DATE ANONYMIZED_DATE !!!!!!!!
2449,2449-0,Just got done with High School and in one week we all graduate .
2450,2450-0,"The woods are lovely , dark , and deep ."
2450,2450-1,\n\nBut I have promises to
2450,2450-2,keep .
2450,2450-3,\n\nAnd miles to go before
2450,2450-4,I sleep .
2450,2450-5,\n\nAnd miles to go before
2450,2450-6,I sleep .
2451,2451-0,Loving me some ANONYMIZED_NAME !!!
2451,2451-1,and watching man vs .
2451,2451-2,wild .
2452,2452-0,Does not want to
2452,2452-1,leave Vegas just to
2452,2452-2,go to Arkansas
2453,2453-0,just watched Fred the movie and
2453,2453-1,it was AWESOME !
2454,2454-0,hATE Me ...
2454,2454-1,till u START loVIng Me .....
2455,2455-0,"Birthday pass on too fast , no wonder the years get here so quick ..."
2455,2455-1,3 1/2 hrs and its over ..
2455,2455-2,I had a FUN time with my girls and Jose ...
2455,2455-3,I love them to death !!
2455,2455-4,<3
2455,2455-5,highlight was it was ANONYMIZED_NAME and ANONYMIZED_NAME's first time on space mountain ..
2455,2455-6,Precious
2456,2456-0,We can stay like
2456,2456-1,this or go go go we can take it too fast or
2456,2456-2,take it slow we can spend our lives oceanside or
2456,2456-3,"count the stars in the dessert on a magic night ... """""
2457,2457-0,Omg ...
2457,2457-1,watched old Jackie Chan nd Jet lee Dvd !!
2457,2457-2,XD
2457,2457-3,man they luk better now than back then ...
2457,2457-4,o.O
2458,2458-0,is dying to
2458,2458-1,go ANONYMIZED_NAME ANONYMIZED_NAME blonde .
2459,2459-0,still can't hear out of my right ear .
2459,2459-1,will someone kick me really hard so i my hear again
2460,2460-0,Thanks to everyone who wished me a happy birthday .
2460,2460-1,:-)
2461,2461-0,"ANONYMIZED_NAME ANONYMIZED_NAME FM , be back on Thursday"
2462,2462-0,ANONYMIZED_NAME and ANONYMIZED_NAME did great at the science fair last night .
2462,2462-1,I'm very proud of my children !
2463,2463-0,I realy should change my profile picture ...
2464,2464-0,I'm so
2464,2464-1,sick that it hurts to
2464,2464-2,talk
2464,2464-3,:(
2465,2465-0,I am home now just playing on the computer .
2465,2465-1,I have home but
2465,2465-2,I will wait for
2465,2465-3,the boys to go to
2465,2465-4,bed before
2465,2465-5,I do it .
2466,2466-0,Today at ANONYMIZED_TIME i became 16 years old .
2466,2466-1,:D
2467,2467-0,Walking in
2467,2467-1,ANONYMIZED_NAME earlier today after the parade and I was amazed when
2467,2467-2,I saw what appeared to
2467,2467-3,be a very large bag of
2467,2467-4,weed just laying on
2467,2467-5,"the street , on closer inspection it turned out to"
2467,2467-6,be just a squashed up bag of Shamrock ....
2467,2467-7,cant sell that lol !
2468,2468-0,Just got ANONYMIZED_NAME &
2468,2468-1,ANONYMIZED_NAME to take a nap !
2469,2469-0,six people were waiting for me ....
2469,2469-1,and i ended up oversleeping !!!
2469,2469-2,sorry !!!
2470,2470-0,WOW !
2470,2470-1,the Saints look scary good ...
2471,2471-0,Everyone have a safe and fun weekend !!!!!!
2472,2472-0,man i missed my time to
2472,2472-1,tlk to
2472,2472-2,someone so they prob gonna yell at me now ...
2473,2473-0,When u don't get what u want never say .....
2473,2473-1,"It ain't in my luck "" ....."
2473,2473-2,\nalways try saying ......
2473,2473-3,""" Darn It ..."
2473,2473-4,I m too good to
2473,2473-5,"have it .. """""
2474,2474-0,......
2474,2474-1,pain and desperation is engulfing my whole system .......
2474,2474-2,that's why .......
2474,2474-3,emo eh .....
2475,2475-0,Yeah ? kool !
2475,2475-1,"Yeh , i get on bus with ANONYMIZED_NAME , ANONYMIZED_NAME girlfriend ."
2475,2475-2,"and ANONYMIZED_NAME ANONYMIZED_NAME , who says she thinks you dont like her majorly ."
2475,2475-3,"Dnt get y ,"
2475,2475-4,coz shes a sweetie .
2475,2475-5,So where about in ANONYMIZED_NAME r u ?
2476,2476-0,wekin ' ANONYMIZED_NUMBER - ANONYMIZED_NUMBER .
2476,2476-1,"finally making $ANONYMIZED_AMOUNT an hour though , as much as everyone else !"
2476,2476-2,stupid job .
2477,2477-0,ANONYMIZED_NAME ANONYMIZED_NAME stop cursing at me
2477,2477-1,T__T
2477,2477-2,im going to
2477,2477-3,get ANONYMIZED_NAME ANONYMIZED_NAME and
2477,2477-4,ANONYMIZED_NAME to beat you up
2477,2477-5,>:O
2478,2478-0,"after 24 hours of no sleep , i'm still awake ..."
2478,2478-1,wwwaaahhhh ....
2478,2478-2,watched ANONYMIZED_NAME ANONYMIZED_NAME's concert last night at ANONYMIZED_NAME Hotel with ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME ....
2478,2478-3,She was so great .....
2478,2478-4,powerful singing voice .....
2478,2478-5,guests were ANONYMIZED_NAME ANONYMIZED_NAME and ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME .....
2479,2479-0,gets pissed of at the stupid comments of supremesists
2480,2480-0,If you can do a half-assed job of anything
2481,2481-0,LEAVIMG FOR PENNSYLVANIA IN OVER A WEEK !
2482,2482-0,Happy !!!!!!
2482,2482-1,You may ask me why ? God woke me up this morning !!!!!!!!!!!!
2483,2483-0,ATTENTION ALL FACEBOOKERS !
2483,2483-1,ANONYMIZED_NAME DAY ( or whatever the f*&#@ it was called ) IS OVER !!
2483,2483-2,Change your photos back ...
2483,2483-3,None of us really looked like
2483,2483-4,those people and we're all tired of
2483,2483-5,thinking that famous people are our friends !
2484,2484-0,be aware ppl ...
2484,2484-1,ur faces will be revealed ...
2484,2484-2,soon ....
2484,2484-3,kwahahahahahahaha
2485,2485-0,"Well , a new year , and a new semester , and thank God for computer labs ..."
2486,2486-0,Yay no long tae PEEP SHOWS oan
2486,2486-1,:P
2487,2487-0,Off to work
2488,2488-0,Has just applied for a job as a travel consultant .
2489,2489-0,Dawn of the Second Day\n-48 Hours Remain-
2490,2490-0,They say true friends can go long periods of
2490,2490-1,time without speaking &
2490,2490-2,\nnever question their friendship .
2490,2490-3,These types of friends pick up like
